Chemist Group,Mean_SR,Key,25th_Percentile_SR,75th_Percentile_SR
1,0.33,1,,
2,0.45,1,,
3,0.33,1,,
1,0.3703703703703704,3,0.306220340460412,0.4345204002803288
2,0.3703703703703704,3,0.09074687276775006,0.6499938679729907
3,0.4444444444444444,3,0.25199435471456916,0.6368945341743197
1,0.41666666666666663,4,0.3102858769159624,0.5230474564173708
2,0.3888888888888889,4,0.24544506125157717,0.5323327165262006
3,0.3333333333333333,4,0.13047312684993845,0.5361935398167281
1,0.26666666666666666,5,0.16728586766667602,0.3660474656666573
2,0.4444444444444445,5,0.33333333333333337,0.5555555555555556
3,0.4444444444444445,5,0.3658770243126058,0.5230118645762831
1,0.2962962962962963,6,0.16173405833640778,0.4308585342561848
2,0.48148148148148145,6,0.30003779683087567,0.6629251661320872
3,0.4259259259259259,6,0.31668236145368417,0.5351694903981675
1,0.3174603174603175,7,0.19867754327701778,0.4362430916436172
2,0.46031746031746035,7,0.383643509279421,0.5369914113554997
3,0.3968253968253968,7,0.24157247882411415,0.5520783148266795
1,0.3055555555555555,8,0.16314001234185424,0.4479710987692568
2,0.5416666666666666,8,0.4489418932893021,0.6343914400440311
3,0.4305555555555556,8,0.3204409767816539,0.5406701343294572
1,0.4074074074074074,9,0.2407407407407407,0.5740740740740741
2,0.3580246913580247,9,0.2244857552297288,0.49156362748632065
3,0.4567901234567901,9,0.339668728635739,0.5739115182778413
1,0.3888888888888889,10,0.21320679665731226,0.5645709811204656
2,0.4111111111111111,10,0.25354038973198034,0.5686818324902418
3,0.45555555555555555,10,0.3582672182476763,0.5528438928634348
1,0.40404040404040403,11,0.19163078769066075,0.6164500203901473
2,0.41414141414141414,11,0.3020247521170779,0.5262580761657504
3,0.45454545454545453,11,0.34966992038450573,0.5594209887064033
1,0.3703703703703704,12,0.22562838208616381,0.5151123586545769
2,0.4259259259259259,12,0.2434542235038487,0.608397628348003
3,0.4259259259259259,12,0.3114973369160509,0.5403545149358008
1,0.376068376068376,13,0.23597389341146152,0.5161628587252904
2,0.376068376068376,13,0.2515242564421971,0.5006124956945549
3,0.46153846153846156,13,0.31214907441924333,0.6109278486576798
1,0.35714285714285715,14,0.22510807346881628,0.489177640816898
2,0.43650793650793646,14,0.3257024961578393,0.5473133768580336
3,0.4523809523809524,14,0.31830690079309054,0.5864550039688142
1,0.362962962962963,15,0.20885022870052128,0.5170756972254047
2,0.437037037037037,15,0.33024258095667536,0.5438314931173986
3,0.42962962962962964,15,0.29771477636192656,0.5615444828973327
1,0.3263888888888889,16,0.20154330525419872,0.45123447252357907
2,0.41666666666666663,16,0.2916152369175249,0.5417180964158084
3,0.4305555555555555,16,0.33221542187146846,0.5288956892396426
1,0.35294117647058826,17,0.2630570422256532,0.44282531071552333
2,0.43790849673202614,17,0.3048614183933184,0.5709555750707339
3,0.43790849673202614,17,0.2784795958477063,0.597337397616346
1,0.32716049382716045,18,0.22298323704280115,0.43133775061151974
2,0.3950617283950617,18,0.29264203973673353,0.4974814170533899
3,0.43827160493827155,18,0.31494196816729964,0.5616012417092435
1,0.38596491228070173,19,0.2854284837565097,0.48650134080489377
2,0.45614035087719296,19,0.36621783551913606,0.5460628662352498
3,0.4502923976608187,19,0.2827077479185043,0.6178770474031331
1,0.37222222222222223,20,0.2408774012801535,0.5035670431642909
2,0.41666666666666663,20,0.31550383688885264,0.5178294964444806
3,0.42777777777777776,20,0.30147687980349647,0.554078675752059
1,0.36507936507936506,21,0.2113485712659904,0.5188101588927397
2,0.43386243386243384,21,0.31783369165506276,0.5498911760698049
3,0.455026455026455,21,0.31489969625284525,0.5951532138000648
1,0.3636363636363636,22,0.2489744847023438,0.4782982425703834
2,0.41919191919191917,22,0.32262036602215577,0.5157634723616825
3,0.4444444444444444,22,0.2873096041807672,0.6015792847081216
1,0.4009661835748792,23,0.29641685715333144,0.5055155099964269
2,0.42028985507246375,23,0.33192954701829214,0.5086501631266354
3,0.4009661835748792,23,0.22452190949034126,0.5774104576594171
1,0.4074074074074074,24,0.28192747350223407,0.5328873413125808
2,0.46759259259259256,24,0.349551838571161,0.5856333466140241
3,0.4861111111111111,24,0.33663537672896426,0.635586845493258
1,0.3511111111111111,25,0.2324769083107632,0.469745313911459
2,0.39555555555555555,25,0.2937205401120924,0.4973905709990187
3,0.4577777777777778,25,0.306242425589046,0.6093131299665095
1,0.3803418803418804,26,0.25395592658616173,0.506727834097599
2,0.4316239316239316,26,0.33564593477859966,0.5276019284692635
3,0.4487179487179487,26,0.310008663134998,0.5874272343008994
1,0.3621399176954732,27,0.24045269470193537,0.48382714068901106
2,0.42386831275720166,27,0.3421196357708489,0.5056169897435544
3,0.48148148148148145,27,0.3840305904473671,0.5789323725155958
1,0.36507936507936506,28,0.2372894466826328,0.4928692834760973
2,0.4444444444444445,28,0.34414767401684004,0.544741214872049
3,0.4801587301587302,28,0.39433945072238547,0.5659780095950748
1,0.3524904214559387,29,0.24110597386510194,0.46387486904677544
2,0.42145593869731796,29,0.3305109180708763,0.5124009593237596
3,0.42911877394636017,29,0.2939327764930817,0.5643047713996386
1,0.34074074074074073,30,0.24425796619511747,0.437223515286364
2,0.45185185185185184,30,0.3510532808163256,0.5526504228873781
3,0.45555555555555555,30,0.32392530855957413,0.587185802551537
1,0.3763440860215054,31,0.28259975569159657,0.4700884163514142
2,0.4265232974910394,31,0.3448898994119882,0.5081566955700906
3,0.4659498207885305,31,0.34621295277068054,0.5856866888063804
1,0.3680555555555555,32,0.25363355824412265,0.4824775528669884
2,0.4201388888888889,32,0.3320855805720764,0.5081921972057014
3,0.47916666666666663,32,0.3613155364689087,0.5970177968644246
1,0.36026936026936024,33,0.25999849627908,0.4605402242596405
2,0.4107744107744108,33,0.32082908922882597,0.5007197323199957
3,0.5050505050505051,33,0.37449226308373174,0.6356087470172784
1,0.3333333333333333,34,0.23470829282237837,0.43195837384428826
2,0.4117647058823529,34,0.3230046487190726,0.5005247630456333
3,0.4934640522875817,34,0.38339766253200813,0.6035304420431553
1,0.33968253968253964,35,0.1998027875504275,0.4795622918146518
2,0.43809523809523804,35,0.3724004864461773,0.5037899897442988
3,0.5079365079365079,35,0.39589558052194873,0.6199774353510671
1,0.3765432098765432,36,0.26613982004994063,0.4869465997031458
2,0.44753086419753085,36,0.39127426443664176,0.50378746395842
3,0.5123456790123456,36,0.37619093310016255,0.6485004249245288
1,0.34534534534534533,37,0.22885875950716483,0.46183193118352583
2,0.4444444444444444,37,0.3984400738216208,0.49044881506726806
3,0.4954954954954955,37,0.3459773058918366,0.6450136850991544
1,0.3245614035087719,38,0.23741030131919272,0.41171250569835105
2,0.4444444444444444,38,0.4178838086814579,0.4710050802074309
3,0.47368421052631576,38,0.3590720691079461,0.5882963519446854
1,0.3190883190883191,39,0.19903990136131566,0.4391367368153225
2,0.4444444444444444,39,0.4444444444444444,0.4444444444444444
3,0.47863247863247865,39,0.3641972716191275,0.5930676856458298
1,0.3416666666666667,40,0.21998305676783098,0.4633502765655024
2,0.4444444444444444,40,0.4444444444444444,0.4444444444444444
3,0.49722222222222223,40,0.35715598726851994,0.6372884571759245
1,0.3224932249322493,41,0.22372026526729033,0.42126618459720827
2,0.4444444444444444,41,0.4444444444444444,0.4444444444444444
3,0.5203252032520325,41,0.40528622866954556,0.6353641778345194
1,0.328042328042328,42,0.2331489872216076,0.42293566886304845
2,0.4444444444444444,42,0.4444444444444444,0.4444444444444444
3,0.5,42,0.40107473036073726,0.5989252696392627
1,0.30749354005167956,43,0.21409846944516797,0.40088861065819115
2,0.4444444444444444,43,0.4444444444444444,0.4444444444444444
3,0.5012919896640826,43,0.3676677632823905,0.6349162160457748
1,0.2929292929292929,44,0.19386415634346113,0.39199442951512464
2,0.4444444444444444,44,0.4444444444444444,0.4444444444444444
3,0.4848484848484848,44,0.3624480765848673,0.6072488931121023
1,0.30123456790123454,45,0.2076040219397295,0.3948651138627396
2,0.4444444444444444,45,0.4444444444444444,0.4444444444444444
3,0.4888888888888889,45,0.3742969470635008,0.6034808307142769
1,0.30434782608695654,46,0.2363174019695492,0.3723782502043639
2,0.4444444444444444,46,0.4444444444444444,0.4444444444444444
3,0.5,46,0.39856989675830257,0.6014301032416974
1,0.2884160756501182,47,0.20598269205387976,0.3708494592463566
2,0.4444444444444444,47,0.4444444444444444,0.4444444444444444
3,0.5106382978723404,47,0.4003525360613459,0.6209240596833349
1,0.27314814814814814,48,0.1845009195147433,0.361795376781553
