Chemist Group,Mean_SR,Key,25th_Percentile_SR,75th_Percentile_SR
1,0.378,1,,
2,0.486,1,,
3,0.432,1,,
1,0.33783783783783783,1,,
2,0.40540540540540543,1,,
3,0.3783783783783784,1,,
1,0.3783783783783784,2,0.28282340794776384,0.47393334880899296
2,0.45945945945945943,2,0.44034846537333655,0.4785704535455823
3,0.44594594594594594,2,0.426834951859823,0.4650569400320689
1,0.3603603603603604,3,0.27779142891971464,0.44292929180100615
2,0.42792792792792794,3,0.3939196647059876,0.4619361911498683
3,0.46396396396396394,3,0.42267949824364104,0.5052484296842868
1,0.33783783783783783,4,0.26718744530919764,0.408488230366478
2,0.5472972972972973,4,0.5238912053031233,0.5707033892914712
3,0.49324324324324326,4,0.4470858073605424,0.5394006791259441
1,0.3810810810810811,5,0.31959830721039284,0.4425638549517693
2,0.5243243243243243,5,0.47251273104680863,0.57613591760184
3,0.527027027027027,5,0.4399723059005059,0.6140817481535481
1,0.3918918918918919,6,0.28480209320995165,0.4989816905738321
2,0.5,6,0.4617780118277542,0.5382219881722458
3,0.4954954954954955,6,0.47183076479898434,0.5191602261920066
1,0.41312741312741313,7,0.3591538565924145,0.46710096966241177
2,0.5077220077220078,7,0.4629998703889472,0.5524441450550684
3,0.4884169884169884,7,0.4419778158232465,0.5348561610107303
1,0.35304054054054057,8,0.26835936437619295,0.4377217167048882
2,0.5016891891891891,8,0.46385307505305085,0.5395253033253274
3,0.4763513513513513,8,0.4259175657235014,0.5267851369792013
1,0.3903903903903904,9,0.3405346615138619,0.4402461192669189
2,0.5255255255255256,9,0.4704488621893207,0.5806021888617304
3,0.49699699699699695,9,0.43297595914315956,0.5610180348508343
1,0.4148648648648649,10,0.34334388622558276,0.48638584350414704
2,0.5054054054054055,10,0.4462607295056943,0.5645500813051166
3,0.527027027027027,10,0.4752742103915492,0.5787798436625047
1,0.3918918918918919,11,0.3279342726151393,0.4558495111686445
2,0.5159705159705159,11,0.4737450862140048,0.558195945727027
3,0.42260442260442266,11,0.34218121106459765,0.5030276341442477
1,0.3986486486486487,12,0.3565019243282348,0.44079537296906257
2,0.5191441441441441,12,0.4652567064207147,0.5730315818675735
3,0.5112612612612613,12,0.4572584190179031,0.5652641035046194
1,0.3981288981288981,13,0.35412676469200033,0.4421310315657959
2,0.5176715176715176,13,0.48304921414609336,0.5522938211969419
3,0.5051975051975052,13,0.436173018496192,0.5742219918988183
1,0.40057915057915056,14,0.3501254738893449,0.4510328272689562
2,0.5318532818532818,14,0.49162330617872707,0.5720832575278366
3,0.499034749034749,14,0.4636906217957237,0.5343788762737743
1,0.37837837837837834,15,0.3378378378378378,0.4189189189189189
2,0.536936936936937,15,0.4883562608423022,0.5855176130315718
3,0.5063063063063064,15,0.4478765896168496,0.5647360229957631
1,0.38344594594594594,16,0.34526379310309757,0.4216280987887943
2,0.5211148648648649,16,0.47671349532797014,0.5655162344017597
3,0.5135135135135135,16,0.46199647403424937,0.5650305529927776
1,0.40222575516693165,17,0.3502098271290005,0.4542416832048628
2,0.5174880763116056,17,0.48774118864824934,0.547234963974962
3,0.49205087440381556,17,0.43970043534261244,0.5444013134650186
1,0.38963963963963966,18,0.3463442616868695,0.4329350175924098
2,0.53003003003003,18,0.48817134388383454,0.5718887161762255
3,0.49549549549549554,18,0.4296183910277669,0.5613725999632242
1,0.3869132290184922,19,0.33188991340727897,0.4419365446297054
2,0.5362731152204837,19,0.5016579304991905,0.5708882999417769
3,0.5028449502133713,19,0.4507835272849357,0.5549063731418068
1,0.3945945945945946,20,0.34624717886486944,0.4429420103243198
2,0.5425675675675675,20,0.49369126287310533,0.5914438722620297
3,0.48243243243243245,20,0.40814367849747457,0.5567211863673903
1,0.361003861003861,21,0.3104151325051989,0.4115925895025231
2,0.5437580437580438,21,0.49795046954710565,0.589565617968982
3,0.5225225225225225,21,0.48057980415500984,0.5644652408900352
1,0.3974201474201475,22,0.33367238108730757,0.4611679137529874
2,0.5423832923832923,22,0.5081722350966968,0.5765943496698878
3,0.5178132678132678,22,0.46822517639677785,0.5674013592297577
1,0.3889541715628672,23,0.33090801841043704,0.4470003247152974
2,0.5569917743830787,23,0.5207869919688978,0.5931965567972596
3,0.5258519388954171,23,0.4582950547918372,0.5934088229989971
1,0.3795045045045045,24,0.32163166256135095,0.4373773464476581
2,0.5484234234234234,24,0.5021371558673199,0.594709690979527
3,0.5388513513513513,24,0.4844586839798075,0.5932440187228951
1,0.3945945945945946,25,0.36172405513665223,0.427465134052537
2,0.5578378378378378,25,0.5170130087914515,0.5986626668842241
3,0.5291891891891892,25,0.4813035307983645,0.5770748475800139
1,0.380977130977131,26,0.32313433872036934,0.43881992323389263
2,0.5675675675675675,26,0.5291549448552652,0.6059801902798699
3,0.514033264033264,26,0.4745921781163935,0.5534743499501344
1,0.3978978978978979,27,0.3472886783639667,0.44850711743182914
2,0.5595595595595596,27,0.5268297939367501,0.5922893251823691
3,0.5205205205205206,27,0.46205087570677716,0.578990165334264
1,0.4025096525096525,28,0.36149521462960166,0.4435240903897033
2,0.5617760617760618,28,0.5279815546833954,0.5955705688687282
3,0.5323359073359073,28,0.49757247624908024,0.5670993384227343
1,0.3993476234855545,29,0.3572931676234269,0.44140207934768216
2,0.5638397017707363,29,0.5361225119143279,0.5915568916271446
3,0.5517241379310345,29,0.5138330822921601,0.5896151935699089
1,0.41036036036036033,30,0.362420597452599,0.45830012326812164
2,0.5734234234234233,30,0.5497011088328754,0.5971457380139713
3,0.5243243243243243,30,0.48037047055784077,0.5682781780908078
1,0.3844812554489974,31,0.3387426254399057,0.43021988545808915
2,0.5823888404533565,31,0.5521003085765235,0.6126773723301895
3,0.5440278988666085,31,0.5028959155351226,0.5851598821980944
1,0.39780405405405406,32,0.345080956486827,0.4505271516212811
2,0.5785472972972973,32,0.5497398750829349,0.6073547195116596
3,0.5299831081081081,32,0.4861964216521818,0.5737697945640344
1,0.40294840294840295,33,0.35858287930791966,0.44731392658888625
2,0.5892710892710893,33,0.5693016452954146,0.609240533246764
3,0.5343980343980343,33,0.49232523014209373,0.576470838653975
1,0.4030206677265501,34,0.35710718154899357,0.4489341539041066
2,0.5941971383147854,34,0.5767559326810804,0.6116383439484904
3,0.5365659777424483,34,0.4998912409173674,0.5732407145675292
1,0.4081081081081081,35,0.35984964814045367,0.45636656807576254
2,0.6069498069498069,35,0.5917981336908504,0.6221014802087634
3,0.5382239382239382,35,0.501217730662554,0.5752301457853224
1,0.3933933933933934,36,0.35803948912249506,0.42874729766429176
2,0.5968468468468469,36,0.5796015098320767,0.614092183861617
3,0.5442942942942942,36,0.5112544369593532,0.5773341516292352
1,0.40832724616508403,37,0.36522321735238816,0.4514312749777799
2,0.6051051051051051,37,0.5889175141825516,0.6212926960276586
3,0.5412710007304602,37,0.5034565042369635,0.5790854972239569
1,0.4000711237553343,38,0.35892163416438383,0.4412206133462848
2,0.6066066066066066,38,0.5929862652369047,0.6202269479763085
3,0.5334281650071123,38,0.4927373257530604,0.5741190042611642
1,0.40055440055440056,39,0.35687690682798207,0.44423189428081905
2,0.6216216216216216,39,0.6216216216216216,0.6216216216216216
3,0.5436590436590436,39,0.5062681738526781,0.5810499134654091
1,0.4128378378378378,40,0.3689209180048763,0.45675475767079926
2,0.6216216216216216,40,0.6216216216216216,0.6216216216216216
3,0.547972972972973,40,0.5103747314585203,0.5855712144874257
1,0.4054054054054054,41,0.36623952230759604,0.4445712885032147
2,0.6216216216216216,41,0.6216216216216216,0.6216216216216216
3,0.5491100856954515,41,0.5096242446485761,0.5885959267423269
1,0.40701415701415705,42,0.3711733677124067,0.4428549463159074
2,0.6216216216216216,42,0.6216216216216216,0.6216216216216216
3,0.5418275418275419,42,0.4961899785165748,0.587465105138509
1,0.399120050282841,43,0.36532354853135085,0.4329165520343311
2,0.6216216216216216,43,0.6216216216216216,0.6216216216216216
3,0.538340666247643,43,0.5034576194289349,0.5732237130663511
1,0.40264127764127766,44,0.36617288984775387,0.43910966543480145
2,0.6216216216216216,44,0.6216216216216216,0.6216216216216216
3,0.5414619164619164,44,0.5096164891789817,0.5733073437448512
1,0.40570570570570574,45,0.36943497121588537,0.4419764401955261
2,0.6216216216216216,45,0.6216216216216216,0.6216216216216216
3,0.5582582582582583,45,0.5265895499803988,0.5899269665361178
1,0.3971797884841363,46,0.3645131838234659,0.4298463931448067
2,0.6216216216216216,46,0.6216216216216216,0.6216216216216216
3,0.5464159811985898,46,0.5143545174816986,0.578477444915481
1,0.40741805635422657,47,0.3749246350212015,0.43991147768725164
2,0.6216216216216216,47,0.6216216216216216,0.6216216216216216
3,0.5572167912593444,47,0.5255607936492409,0.5888727888694479
1,0.41019144144144143,48,0.38780530560811965,0.4325775772747632
2,0.6216216216216216,48,0.6216216216216216,0.6216216216216216
3,0.5563063063063063,48,0.5173459850064187,0.5952666276061939
1,0.4012686155543298,49,0.37379426533639315,0.42874296577226645
2,0.6216216216216216,49,0.6216216216216216,0.6216216216216216
3,0.5603971318257033,49,0.5342134947106791,0.5865807689407274
1,0.40783783783783784,50,0.37735179535046925,0.4383238803252064
2,0.6216216216216216,50,0.6216216216216216,0.6216216216216216
3,0.5543243243243243,50,0.5207213886272986,0.5879272600213501
1,0.4072602013778484,51,0.3799616186086594,0.4345587841470374
2,0.6216216216216216,51,0.6216216216216216,0.6216216216216216
3,0.5588235294117647,51,0.5268648808406262,0.5907821779829032
1,0.41034303534303534,52,0.39617528811154634,0.42451078257452435
2,0.6216216216216216,52,0.6216216216216216,0.6216216216216216
3,0.5506756756756757,52,0.5141911519890446,0.5871601993623067
1,0.41294178794178793,53,0.3997193094016311,0.4261642664819448
2,0.6216216216216216,53,0.6216216216216216,0.6216216216216216
3,0.5609382967873534,53,0.5344861677401921,0.5873904258345147
1,0.4189189189189189,54,0.4189189189189189,0.4189189189189189
2,0.6216216216216216,54,0.6216216216216216,0.6216216216216216
3,0.5520520520520521,54,0.5220744787394145,0.5820296253646897
1,0.4189189189189189,55,0.4189189189189189,0.4189189189189189
2,0.6216216216216216,55,0.6216216216216216,0.6216216216216216
3,0.553071253071253,55,0.5244810070290532,0.5816614991134529
1,0.4189189189189189,56,0.4189189189189189,0.4189189189189189
2,0.6216216216216216,56,0.6216216216216216,0.6216216216216216
3,0.5627413127413127,56,0.5300002980205222,0.5954823274621032
1,0.4189189189189189,57,0.4189189189189189,0.4189189189189189
2,0.6216216216216216,57,0.6216216216216216,0.6216216216216216
3,0.5689900426742532,57,0.5433646842197982,0.5946154011287083
1,0.4189189189189189,58,0.4189189189189189,0.4189189189189189
2,0.6216216216216216,58,0.6216216216216216,0.6216216216216216
3,0.5629077353215284,58,0.5320556375756409,0.5937598330674159
1,0.4189189189189189,59,0.4189189189189189,0.4189189189189189
2,0.6216216216216216,59,0.6216216216216216,0.6216216216216216
3,0.5629867155290884,59,0.5368347384438776,0.5891386926142992
1,0.4189189189189189,60,0.4189189189189189,0.4189189189189189
2,0.6216216216216216,60,0.6216216216216216,0.6216216216216216
3,0.5576576576576576,60,0.5355621484291981,0.5797531668861171
1,0.4189189189189189,61,0.4189189189189189,0.4189189189189189
2,0.6216216216216216,61,0.6216216216216216,0.6216216216216216
3,0.5593708462560921,61,0.5356702997881996,0.5830713927239847
1,0.4189189189189189,62,0.4189189189189189,0.4189189189189189
2,0.6216216216216216,62,0.6216216216216216,0.6216216216216216
3,0.560156931124673,62,0.5346482491597135,0.5856656130896325
1,0.4189189189189189,63,0.4189189189189189,0.4189189189189189
2,0.6216216216216216,63,0.6216216216216216,0.6216216216216216
